"","common_name1","id","nutrient","food_desc","food_group","notes","ph_ranking","trace","units","value","genus","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type","raw","dried"
"2067","kombu","09021","Phenylalanine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",250,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2068","kombu","09021","Phenylalanine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",250,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2069","kombu","09021","Phenylalanine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",250,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2070","kombu","09021","Phenylalanine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",250,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2071","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2072","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2073","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2074","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2075","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2076","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2077","kombu","09020","Vitamin B7 (biotin)","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,"Medium",FALSE,"µg",12.1,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2078","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2079","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2080","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2081","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2082","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2083","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2084","kombu","09016","MUFAs","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","Medium",FALSE,"g",0.38,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2085","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2086","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2087","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2088","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2089","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2090","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2091","kombu","09016","Folate (vitamin B9)","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",310,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2092","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2093","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2094","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2095","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2096","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2097","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2098","kombu","09023","Vitamin E (α)","Algae, kombu, ""Tsukudani"" (simmered in soy sauce and sugar)","Algae","Sample: with sesame seeds","Medium",FALSE,"mg",0.1,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,NA
"2099","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2100","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2101","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2102","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2103","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2104","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2105","kombu","09016","Leucine","Algae, kombu, ""Hosome-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",430,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2106","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2107","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2108","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2109","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2110","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2111","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2112","kombu","09014","Vitamin D","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","High",FALSE,"µg",0,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2113","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2114","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2115","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2116","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2117","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2118","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2119","kombu","09014","SFAs","Algae, kombu, ""Gagome-kombu"", dried","Algae","Estimation from 09017","Low",FALSE,"g",0.13,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2120","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2121","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2122","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2123","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2124","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2125","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2126","kombu","09020","Leucine","Algae, kombu, ""Kizami-kombu"" (dried and cut into thin strips)","Algae",NA,NA,FALSE,"mg",340,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2127","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2128","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2129","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2130","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2131","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2132","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2133","kombu","09013","Vitamin E (β)","Algae, kombu, ""Enaga-oni-kombu"", dried","Algae",NA,"Medium",FALSE,"mg",0,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2134","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2135","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2136","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2137","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2138","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2139","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2140","kombu","09018","PUFAs","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.44,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2141","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2142","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2143","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2144","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2145","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2146","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2147","kombu","09019","PUFAs","Algae, kombu, ""Rishiri-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"g",0.47,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2148","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2149","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2150","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2151","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2152","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2153","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","enaga oni kombu","Saccharina diabolica","Laminaria diabolica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2154","kombu","09021","Isoleucine","Algae, kombu, ""Kezuri-kombu"" (dried and thinly shaved)","Algae",NA,NA,FALSE,"mg",230,"saccharina","naga kombu","Saccharina longissima","Laminaria longissima","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2155","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","mitsuishi kombu","Saccharina angustata","Laminaria angustata","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2156","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","ma kombu","Saccharina japonica","Laminaria jaonica","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2157","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","gagome kombu","Saccharina sculpera","Kjellmaniella crassifolia","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2158","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","rishiri kombu","Saccharina ochotensis","Laminaria ochotensis","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"2159","kombu","09018","Valine","Algae, kombu, ""Mitsuishi-kombu"", dried","Algae","Estimation from 09017",NA,FALSE,"mg",370,"saccharina","hosome kombu","Saccharina religiosa　","Laminaria religiosa","laminariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
